route_id,service_id,trip_id,trip_headsign_completo,trip_headsign,trip_short_name,numero_de_autobus,direction_id,block_id,shape_id,wheelchair_accessible
8__487___,125_8__487___,125_8__487___-8__487____1_11:05:00_1_-__14_8__487___,ENCINA-SAN NICASIO,ENCINA-SAN NICASIO,487 LEGANÉS (San Nicasio),487,0,,8__487____1_-_IT_1,0
8__487___,125_8__487___,125_8__487___-8__487____1_11:50:00_2_-__18_8__487___,INTERCAMBIADOR DE ALUCHE,INTERCAMBIADOR DE ALUCHE,487 MADRID (Aluche),487,1,,8__487____2_-_IT_1,0
8__487___,125_8__487___,125_8__487___-8__487____1_12:25:00_1_-__18_8__487___,ENCINA-SAN NICASIO,ENCINA-SAN NICASIO,487 LEGANÉS (San Nicasio),487,0,,8__487____1_-_IT_1,0
8__487___,125_8__487___,125_8__487___-8__487____1_13:10:00_2_-__22_8__487___,INTERCAMBIADOR DE ALUCHE,INTERCAMBIADOR DE ALUCHE,487 MADRID (Aluche),487,1,,8__487____2_-_IT_1,0
8__487___,125_8__487___,125_8__487___-8__487____1_13:45:00_1_-__22_8__487___,ENCINA-SAN NICASIO,ENCINA-SAN NICASIO,487 LEGANÉS (San Nicasio),487,0,,8__487____1_-_IT_1,0
8__487___,125_8__487___,125_8__487___-8__487____1_14:30:00_2_-__26_8__487___,INTERCAMBIADOR DE ALUCHE,INTERCAMBIADOR DE ALUCHE,487 MADRID (Aluche),487,1,,8__487____2_-_IT_1,0
8__487___,125_8__487___,125_8__487___-8__487____1_15:05:00_1_-__26_8__487___,ENCINA-SAN NICASIO,ENCINA-SAN NICASIO,487 LEGANÉS (San Nicasio),487,0,,8__487____1_-_IT_1,0
8__487___,126_8__487___,126_8__487___-8__487____1_15:50:00_2_-__30_8__487___,INTERCAMBIADOR DE ALUCHE,INTERCAMBIADOR DE ALUCHE,487 MADRID (Aluche),487,1,,8__487____2_-_IT_1,0
8__487___,126_8__487___,126_8__487___-8__487____1_16:25:00_1_-__30_8__487___,ENCINA-SAN NICASIO,ENCINA-SAN NICASIO,487 LEGANÉS (San Nicasio),487,0,,8__487____1_-_IT_1,0
8__487___,126_8__487___,126_8__487___-8__487____1_17:10:00_2_-__34_8__487___,INTERCAMBIADOR DE ALUCHE,INTERCAMBIADOR DE ALUCHE,487 MADRID (Aluche),487,1,,8__487____2_-_IT_1,0
8__487___,126_8__487___,126_8__487___-8__487____1_17:45:00_1_-__34_8__487___,ENCINA-SAN NICASIO,ENCINA-SAN NICASIO,487 LEGANÉS (San Nicasio),487,0,,8__487____1_-_IT_1,0
8__487___,126_8__487___,126_8__487___-8__487____1_18:30:00_2_-__38_8__487___,INTERCAMBIADOR DE ALUCHE,INTERCAMBIADOR DE ALUCHE,487 MADRID (Aluche),487,1,,8__487____2_-_IT_1,0
8__487___,126_8__487___,126_8__487___-8__487____1_19:05:00_1_-__38_8__487___,ENCINA-SAN NICASIO,ENCINA-SAN NICASIO,487 LEGANÉS (San Nicasio),487,0,,8__487____1_-_IT_1,0
8__487___,126_8__487___,126_8__487___-8__487____1_19:50:00_2_-__42_8__487___,INTERCAMBIADOR DE ALUCHE,INTERCAMBIADOR DE ALUCHE,487 MADRID (Aluche),487,1,,8__487____2_-_IT_1,0
8__487___,126_8__487___,126_8__487___-8__487____1_20:25:00_1_-__42_8__487___,ENCINA-SAN NICASIO,ENCINA-SAN NICASIO,487 LEGANÉS (San Nicasio),487,0,,8__487____1_-_IT_1,0
8__487___,126_8__487___,126_8__487___-8__487____1_21:00:00_2_-__47_8__487___,INTERCAMBIADOR DE ALUCHE,INTERCAMBIADOR DE ALUCHE,487 MADRID (Aluche),487,1,,8__487____2_-_IT_1,0
8__487___,126_8__487___,126_8__487___-8__487____1_21:35:00_1_-__47_8__487___,ENCINA-SAN NICASIO,ENCINA-SAN NICASIO,487 LEGANÉS (San Nicasio),487,0,,8__487____1_-_IT_1,0
8__487___,126_8__487___,126_8__487___-8__487____1_22:00:00_2_-__49_8__487___,INTERCAMBIADOR DE ALUCHE,INTERCAMBIADOR DE ALUCHE,487 MADRID (Aluche),487,1,,8__487____2_-_IT_1,0
8__487___,126_8__487___,126_8__487___-8__487____1_22:30:00_1_-__49_8__487___,ENCINA-SAN NICASIO,ENCINA-SAN NICASIO,487 LEGANÉS (San Nicasio),487,0,,8__487____1_-_IT_1,0
8__487___,126_8__487___,126_8__487___-8__487____1_23:00:00_2_-__51_8__487___,INTERCAMBIADOR DE ALUCHE,INTERCAMBIADOR DE ALUCHE,487 MADRID (Aluche),487,1,,8__487____2_-_IT_1,0
8__487___,126_8__487___,126_8__487___-8__487____1_23:30:00_1_-__51_8__487___,ENCINA-SAN NICASIO,ENCINA-SAN NICASIO,487 LEGANÉS (San Nicasio),487,0,,8__487____1_-_IT_1,0
8__487___,127_8__487___,127_8__487___-8__487____1_08:20:00_2_-__8_8__487___,INTERCAMBIADOR DE ALUCHE,INTERCAMBIADOR DE ALUCHE,487 MADRID (Aluche),487,1,,8__487____2_-_IT_1,0
8__487___,127_8__487___,127_8__487___-8__487____1_08:55:00_1_-__8_8__487___,ENCINA-SAN NICASIO,ENCINA-SAN NICASIO,487 LEGANÉS (San Nicasio),487,0,,8__487____1_-_IT_1,0
8__487___,127_8__487___,127_8__487___-8__487____1_09:50:00_2_-__12_8__487___,INTERCAMBIADOR DE ALUCHE,INTERCAMBIADOR DE ALUCHE,487 MADRID (Aluche),487,1,,8__487____2_-_IT_1,0
8__487___,127_8__487___,127_8__487___-8__487____1_10:25:00_1_-__12_8__487___,ENCINA-SAN NICASIO,ENCINA-SAN NICASIO,487 LEGANÉS (San Nicasio),487,0,,8__487____1_-_IT_1,0
8__487___,127_8__487___,127_8__487___-8__487____1_11:10:00_2_-__16_8__487___,INTERCAMBIADOR DE ALUCHE,INTERCAMBIADOR DE ALUCHE,487 MADRID (Aluche),487,1,,8__487____2_-_IT_1,0
8__487___,127_8__487___,127_8__487___-8__487____1_11:45:00_1_-__16_8__487___,ENCINA-SAN NICASIO,ENCINA-SAN NICASIO,487 LEGANÉS (San Nicasio),487,0,,8__487____1_-_IT_1,0
8__487___,127_8__487___,127_8__487___-8__487____1_12:30:00_2_-__20_8__487___,INTERCAMBIADOR DE ALUCHE,INTERCAMBIADOR DE ALUCHE,487 MADRID (Aluche),487,1,,8__487____2_-_IT_1,0
8__487___,127_8__487___,127_8__487___-8__487____1_13:05:00_1_-__20_8__487___,ENCINA-SAN NICASIO,ENCINA-SAN NICASIO,487 LEGANÉS (San Nicasio),487,0,,8__487____1_-_IT_1,0
8__487___,127_8__487___,127_8__487___-8__487____1_13:50:00_2_-__24_8__487___,INTERCAMBIADOR DE ALUCHE,INTERCAMBIADOR DE ALUCHE,487 MADRID (Aluche),487,1,,8__487____2_-_IT_1,0
8__487___,127_8__487___,127_8__487___-8__487____1_14:25:00_1_-__24_8__487___,ENCINA-SAN NICASIO,ENCINA-SAN NICASIO,487 LEGANÉS (San Nicasio),487,0,,8__487____1_-_IT_1,0
8__487___,127_8__487___,127_8__487___-8__487____1_15:10:00_2_-__28_8__487___,INTERCAMBIADOR DE ALUCHE,INTERCAMBIADOR DE ALUCHE,487 MADRID (Aluche),487,1,,8__487____2_-_IT_1,0
8__487___,127_8__487___,127_8__487___-8__487____1_15:45:00_1_-__28_8__487___,ENCINA-SAN NICASIO,ENCINA-SAN NICASIO,487 LEGANÉS (San Nicasio),487,0,,8__487____1_-_IT_1,0
8__487___,128_8__487___,128_8__487___-8__487____1_16:30:00_2_-__32_8__487___,INTERCAMBIADOR DE ALUCHE,INTERCAMBIADOR DE ALUCHE,487 MADRID (Aluche),487,1,,8__487____2_-_IT_1,0
8__487___,128_8__487___,128_8__487___-8__487____1_17:05:00_1_-__32_8__487___,ENCINA-SAN NICASIO,ENCINA-SAN NICASIO,487 LEGANÉS (San Nicasio),487,0,,8__487____1_-_IT_1,0
8__487___,128_8__487___,128_8__487___-8__487____1_17:50:00_2_-__36_8__487___,INTERCAMBIADOR DE ALUCHE,INTERCAMBIADOR DE ALUCHE,487 MADRID (Aluche),487,1,,8__487____2_-_IT_1,0
8__487___,128_8__487___,128_8__487___-8__487____1_18:25:00_1_-__36_8__487___,ENCINA-SAN NICASIO,ENCINA-SAN NICASIO,487 LEGANÉS (San Nicasio),487,0,,8__487____1_-_IT_1,0
8__487___,128_8__487___,128_8__487___-8__487____1_19:10:00_2_-__40_8__487___,INTERCAMBIADOR DE ALUCHE,INTERCAMBIADOR DE ALUCHE,487 MADRID (Aluche),487,1,,8__487____2_-_IT_1,0
8__487___,128_8__487___,128_8__487___-8__487____1_19:45:00_1_-__40_8__487___,ENCINA-SAN NICASIO,ENCINA-SAN NICASIO,487 LEGANÉS (San Nicasio),487,0,,8__487____1_-_IT_1,0
8__487___,128_8__487___,128_8__487___-8__487____1_20:15:00_2_-__44_8__487___,INTERCAMBIADOR DE ALUCHE,INTERCAMBIADOR DE ALUCHE,487 MADRID (Aluche),487,1,,8__487____2_-_IT_1,0
8__487___,128_8__487___,128_8__487___-8__487____1_20:50:00_1_-__44_8__487___,ENCINA-SAN NICASIO,ENCINA-SAN NICASIO,487 LEGANÉS (San Nicasio),487,0,,8__487____1_-_IT_1,0
8__487___,128_8__487___,128_8__487___-8__487____1_21:30:00_2_-__48_8__487___,INTERCAMBIADOR DE ALUCHE,INTERCAMBIADOR DE ALUCHE,487 MADRID (Aluche),487,1,,8__487____2_-_IT_1,0
8__487___,128_8__487___,128_8__487___-8__487____1_21:55:00_1_-__48_8__487___,ENCINA-SAN NICASIO,ENCINA-SAN NICASIO,487 LEGANÉS (San Nicasio),487,0,,8__487____1_-_IT_1,0
8__487___,128_8__487___,128_8__487___-8__487____1_22:30:00_2_-__50_8__487___,INTERCAMBIADOR DE ALUCHE,INTERCAMBIADOR DE ALUCHE,487 MADRID (Aluche),487,1,,8__487____2_-_IT_1,0
8__487___,128_8__487___,128_8__487___-8__487____1_23:00:00_1_-__50_8__487___,ENCINA-SAN NICASIO,ENCINA-SAN NICASIO,487 LEGANÉS (San Nicasio),487,0,,8__487____1_-_IT_1,0
8__487___,128_8__487___,128_8__487___-8__487____1_23:30:00_2_-__52_8__487___,INTERCAMBIADOR DE ALUCHE,INTERCAMBIADOR DE ALUCHE,487 MADRID (Aluche),487,1,,8__487____2_-_IT_1,0
8__487___,128_8__487___,128_8__487___-8__487____1_23:55:00_1_-__52_8__487___,ENCINA-SAN NICASIO,ENCINA-SAN NICASIO,487 LEGANÉS (San Nicasio),487,0,,8__487____1_-_IT_1,0
8__487___,268_8__487___,268_8__487___-8__487____1_20:00:00_2_-__43_8__487___,INTERCAMBIADOR DE ALUCHE,INTERCAMBIADOR DE ALUCHE,487 MADRID (Aluche),487,1,,8__487____2_-_IT_1,0
8__487___,268_8__487___,268_8__487___-8__487____1_20:35:00_1_-__43_8__487___,ENCINA-SAN NICASIO,ENCINA-SAN NICASIO,487 LEGANÉS (San Nicasio),487,0,,8__487____1_-_IT_1,0
8__487___,100_8__487___,100_8__487___-8__487____2_00:00:00_1_-__42_8__487___,ENCINA-SAN NICASIO,ENCINA-SAN NICASIO,487 LEGANÉS (San Nicasio),487,0,,8__487____1_-_IT_1,0
8__487___,100_8__487___,100_8__487___-8__487____2_16:46:00_2_-__27_8__487___,INTERCAMBIADOR DE ALUCHE,INTERCAMBIADOR DE ALUCHE,487 MADRID (Aluche),487,1,,8__487____2_-_IT_1,0
8__487___,100_8__487___,100_8__487___-8__487____2_17:26:00_1_-__27_8__487___,ENCINA-SAN NICASIO,ENCINA-SAN NICASIO,487 LEGANÉS (San Nicasio),487,0,,8__487____1_-_IT_1,0
8__487___,100_8__487___,100_8__487___-8__487____2_18:14:00_2_-__31_8__487___,INTERCAMBIADOR DE ALUCHE,INTERCAMBIADOR DE ALUCHE,487 MADRID (Aluche),487,1,,8__487____2_-_IT_1,0
8__487___,100_8__487___,100_8__487___-8__487____2_18:54:00_1_-__31_8__487___,ENCINA-SAN NICASIO,ENCINA-SAN NICASIO,487 LEGANÉS (San Nicasio),487,0,,8__487____1_-_IT_1,0
8__487___,100_8__487___,100_8__487___-8__487____2_19:42:00_2_-__35_8__487___,INTERCAMBIADOR DE ALUCHE,INTERCAMBIADOR DE ALUCHE,487 MADRID (Aluche),487,1,,8__487____2_-_IT_1,0
8__487___,100_8__487___,100_8__487___-8__487____2_20:22:00_1_-__35_8__487___,ENCINA-SAN NICASIO,ENCINA-SAN NICASIO,487 LEGANÉS (San Nicasio),487,0,,8__487____1_-_IT_1,0
8__487___,100_8__487___,100_8__487___-8__487____2_21:05:00_2_-__39_8__487___,INTERCAMBIADOR DE ALUCHE,INTERCAMBIADOR DE ALUCHE,487 MADRID (Aluche),487,1,,8__487____2_-_IT_1,0
8__487___,100_8__487___,100_8__487___-8__487____2_21:40:00_1_-__39_8__487___,ENCINA-SAN NICASIO,ENCINA-SAN NICASIO,487 LEGANÉS (San Nicasio),487,0,,8__487____1_-_IT_1,0
8__487___,100_8__487___,100_8__487___-8__487____2_22:30:00_2_-__41_8__487___,INTERCAMBIADOR DE ALUCHE,INTERCAMBIADOR DE ALUCHE,487 MADRID (Aluche),487,1,,8__487____2_-_IT_1,0
8__487___,100_8__487___,100_8__487___-8__487____2_23:00:00_1_-__41_8__487___,ENCINA-SAN NICASIO,ENCINA-SAN NICASIO,487 LEGANÉS (San Nicasio),487,0,,8__487____1_-_IT_1,0
8__487___,100_8__487___,100_8__487___-8__487____2_23:30:00_2_-__42_8__487___,INTERCAMBIADOR DE ALUCHE,INTERCAMBIADOR DE ALUCHE,487 MADRID (Aluche),487,1,,8__487____2_-_IT_1,0
8__487___,99_8__487___,99_8__487___-8__487____2_14:22:00_2_-__21_8__487___,INTERCAMBIADOR DE ALUCHE,INTERCAMBIADOR DE ALUCHE,487 MADRID (Aluche),487,1,,8__487____2_-_IT_1,0
8__487___,99_8__487___,99_8__487___-8__487____2_15:02:00_1_-__21_8__487___,ENCINA-SAN NICASIO,ENCINA-SAN NICASIO,487 LEGANÉS (San Nicasio),487,0,,8__487____1_-_IT_1,0
8__487___,99_8__487___,99_8__487___-8__487____2_15:40:00_2_-__24_8__487___,INTERCAMBIADOR DE ALUCHE,INTERCAMBIADOR DE ALUCHE,487 MADRID (Aluche),487,1,,8__487____2_-_IT_1,0
8__487___,99_8__487___,99_8__487___-8__487____2_16:20:00_1_-__24_8__487___,ENCINA-SAN NICASIO,ENCINA-SAN NICASIO,487 LEGANÉS (San Nicasio),487,0,,8__487____1_-_IT_1,0
8__487___,99_8__487___,99_8__487___-8__487____2_17:08:00_2_-__28_8__487___,INTERCAMBIADOR DE ALUCHE,INTERCAMBIADOR DE ALUCHE,487 MADRID (Aluche),487,1,,8__487____2_-_IT_1,0
8__487___,99_8__487___,99_8__487___-8__487____2_17:48:00_1_-__28_8__487___,ENCINA-SAN NICASIO,ENCINA-SAN NICASIO,487 LEGANÉS (San Nicasio),487,0,,8__487____1_-_IT_1,0
8__487___,99_8__487___,99_8__487___-8__487____2_18:36:00_2_-__32_8__487___,INTERCAMBIADOR DE ALUCHE,INTERCAMBIADOR DE ALUCHE,487 MADRID (Aluche),487,1,,8__487____2_-_IT_1,0
8__487___,99_8__487___,99_8__487___-8__487____2_19:16:00_1_-__32_8__487___,ENCINA-SAN NICASIO,ENCINA-SAN NICASIO,487 LEGANÉS (San Nicasio),487,0,,8__487____1_-_IT_1,0
8__487___,99_8__487___,99_8__487___-8__487____2_20:02:00_2_-__36_8__487___,INTERCAMBIADOR DE ALUCHE,INTERCAMBIADOR DE ALUCHE,487 MADRID (Aluche),487,1,,8__487____2_-_IT_1,0
8__487___,99_8__487___,99_8__487___-8__487____2_20:42:00_1_-__36_8__487___,ENCINA-SAN NICASIO,ENCINA-SAN NICASIO,487 LEGANÉS (San Nicasio),487,0,,8__487____1_-_IT_1,0
8__487___,99_8__487___,99_8__487___-8__487____2_21:30:00_2_-__40_8__487___,INTERCAMBIADOR DE ALUCHE,INTERCAMBIADOR DE ALUCHE,487 MADRID (Aluche),487,1,,8__487____2_-_IT_1,0
8__487___,99_8__487___,99_8__487___-8__487____2_22:00:00_1_-__40_8__487___,ENCINA-SAN NICASIO,ENCINA-SAN NICASIO,487 LEGANÉS (San Nicasio),487,0,,8__487____1_-_IT_1,0
8__488___,101_8__488___,101_8__488___-8__488____3_08:00:00_1_-__1_8__488___,AVENIDA RIGOBERTA MENCHÚ-ESTACIÓN LOS ESPARTALES,AV.RIGOBERTA MENCHÚ-EST.LOS ESPARTALES,488 GETAFE (Getafe Norte),488,0,,8__488____1_-_IT_1,0
8__488___,101_8__488___,101_8__488___-8__488____3_09:00:00_2_-__1_8__488___,RÍO NERVIÓN-SAN NICASIO,RÍO NERVIÓN-SAN NICASIO,488 LEGANÉS (Barrio San Nicasio),488,1,,8__488____2_-_IT_1,0
8__488___,101_8__488___,101_8__488___-8__488____3_10:00:00_1_-__5_8__488___,AVENIDA RIGOBERTA MENCHÚ-ESTACIÓN LOS ESPARTALES,AV.RIGOBERTA MENCHÚ-EST.LOS ESPARTALES,488 GETAFE (Getafe Norte),488,0,,8__488____1_-_IT_1,0
8__488___,101_8__488___,101_8__488___-8__488____3_11:00:00_2_-__5_8__488___,RÍO NERVIÓN-SAN NICASIO,RÍO NERVIÓN-SAN NICASIO,488 LEGANÉS (Barrio San Nicasio),488,1,,8__488____2_-_IT_1,0
8__488___,101_8__488___,101_8__488___-8__488____3_12:00:00_1_-__9_8__488___,AVENIDA RIGOBERTA MENCHÚ-ESTACIÓN LOS ESPARTALES,AV.RIGOBERTA MENCHÚ-EST.LOS ESPARTALES,488 GETAFE (Getafe Norte),488,0,,8__488____1_-_IT_1,0
8__488___,101_8__488___,101_8__488___-8__488____3_13:00:00_2_-__9_8__488___,RÍO NERVIÓN-SAN NICASIO,RÍO NERVIÓN-SAN NICASIO,488 LEGANÉS (Barrio San Nicasio),488,1,,8__488____2_-_IT_1,0
8__488___,101_8__488___,101_8__488___-8__488____2_06:09:00_1_-__2_8__488___,AVENIDA RIGOBERTA MENCHÚ-ESTACIÓN LOS ESPARTALES,AV.RIGOBERTA MENCHÚ-EST.LOS ESPARTALES,488 GETAFE (Getafe Norte),488,0,,8__488____1_-_IT_1,0
8__488___,101_8__488___,101_8__488___-8__488____2_07:00:00_2_-__2_8__488___,RÍO NERVIÓN-SAN NICASIO,RÍO NERVIÓN-SAN NICASIO,488 LEGANÉS (Barrio San Nicasio),488,1,,8__488____2_-_IT_1,0
8__488___,101_8__488___,101_8__488___-8__488____2_08:04:00_1_-__6_8__488___,AVENIDA RIGOBERTA MENCHÚ-ESTACIÓN LOS ESPARTALES,AV.RIGOBERTA MENCHÚ-EST.LOS ESPARTALES,488 GETAFE (Getafe Norte),488,0,,8__488____1_-_IT_1,0
8__488___,101_8__488___,101_8__488___-8__488____2_09:09:00_2_-__7_8__488___,RÍO NERVIÓN-SAN NICASIO,RÍO NERVIÓN-SAN NICASIO,488 LEGANÉS (Barrio San Nicasio),488,1,,8__488____2_-_IT_1,0
8__488___,101_8__488___,101_8__488___-8__488____2_10:14:00_1_-__10_8__488___,AVENIDA RIGOBERTA MENCHÚ-ESTACIÓN LOS ESPARTALES,AV.RIGOBERTA MENCHÚ-EST.LOS ESPARTALES,488 GETAFE (Getafe Norte),488,0,,8__488____1_-_IT_1,0
8__488___,101_8__488___,101_8__488___-8__488____2_11:19:00_2_-__11_8__488___,RÍO NERVIÓN-SAN NICASIO,RÍO NERVIÓN-SAN NICASIO,488 LEGANÉS (Barrio San Nicasio),488,1,,8__488____2_-_IT_1,0
8__488___,101_8__488___,101_8__488___-8__488____2_12:24:00_1_-__14_8__488___,AVENIDA RIGOBERTA MENCHÚ-ESTACIÓN LOS ESPARTALES,AV.RIGOBERTA MENCHÚ-EST.LOS ESPARTALES,488 GETAFE (Getafe Norte),488,0,,8__488____1_-_IT_1,0
8__488___,101_8__488___,101_8__488___-8__488____2_13:29:00_2_-__15_8__488___,RÍO NERVIÓN-SAN NICASIO,RÍO NERVIÓN-SAN NICASIO,488 LEGANÉS (Barrio San Nicasio),488,1,,8__488____2_-_IT_1,0
8__488___,102_8__488___,102_8__488___-8__488____3_14:00:00_1_-__13_8__488___,AVENIDA RIGOBERTA MENCHÚ-ESTACIÓN LOS ESPARTALES,AV.RIGOBERTA MENCHÚ-EST.LOS ESPARTALES,488 GETAFE (Getafe Norte),488,0,,8__488____1_-_IT_1,0
8__488___,102_8__488___,102_8__488___-8__488____3_15:00:00_2_-__13_8__488___,RÍO NERVIÓN-SAN NICASIO,RÍO NERVIÓN-SAN NICASIO,488 LEGANÉS (Barrio San Nicasio),488,1,,8__488____2_-_IT_1,0
8__488___,102_8__488___,102_8__488___-8__488____3_16:00:00_1_-__17_8__488___,AVENIDA RIGOBERTA MENCHÚ-ESTACIÓN LOS ESPARTALES,AV.RIGOBERTA MENCHÚ-EST.LOS ESPARTALES,488 GETAFE (Getafe Norte),488,0,,8__488____1_-_IT_1,0
8__488___,102_8__488___,102_8__488___-8__488____3_17:00:00_2_-__17_8__488___,RÍO NERVIÓN-SAN NICASIO,RÍO NERVIÓN-SAN NICASIO,488 LEGANÉS (Barrio San Nicasio),488,1,,8__488____2_-_IT_1,0
8__488___,102_8__488___,102_8__488___-8__488____3_18:00:00_1_-__21_8__488___,AVENIDA RIGOBERTA MENCHÚ-ESTACIÓN LOS ESPARTALES,AV.RIGOBERTA MENCHÚ-EST.LOS ESPARTALES,488 GETAFE (Getafe Norte),488,0,,8__488____1_-_IT_1,0
8__488___,102_8__488___,102_8__488___-8__488____3_19:00:00_2_-__21_8__488___,RÍO NERVIÓN-SAN NICASIO,RÍO NERVIÓN-SAN NICASIO,488 LEGANÉS (Barrio San Nicasio),488,1,,8__488____2_-_IT_1,0
8__488___,102_8__488___,102_8__488___-8__488____3_20:20:00_1_-__25_8__488___,AVENIDA RIGOBERTA MENCHÚ-ESTACIÓN LOS ESPARTALES,AV.RIGOBERTA MENCHÚ-EST.LOS ESPARTALES,488 GETAFE (Getafe Norte),488,0,,8__488____1_-_IT_1,0
8__488___,102_8__488___,102_8__488___-8__488____3_21:20:00_2_-__25_8__488___,RÍO NERVIÓN-SAN NICASIO,RÍO NERVIÓN-SAN NICASIO,488 LEGANÉS (Barrio San Nicasio),488,1,,8__488____2_-_IT_1,0
8__488___,102_8__488___,102_8__488___-8__488____2_14:34:00_1_-__18_8__488___,AVENIDA RIGOBERTA MENCHÚ-ESTACIÓN LOS ESPARTALES,AV.RIGOBERTA MENCHÚ-EST.LOS ESPARTALES,488 GETAFE (Getafe Norte),488,0,,8__488____1_-_IT_1,0
8__488___,102_8__488___,102_8__488___-8__488____2_15:39:00_2_-__19_8__488___,RÍO NERVIÓN-SAN NICASIO,RÍO NERVIÓN-SAN NICASIO,488 LEGANÉS (Barrio San Nicasio),488,1,,8__488____2_-_IT_1,0
8__488___,102_8__488___,102_8__488___-8__488____2_16:44:00_1_-__23_8__488___,AVENIDA RIGOBERTA MENCHÚ-ESTACIÓN LOS ESPARTALES,AV.RIGOBERTA MENCHÚ-EST.LOS ESPARTALES,488 GETAFE (Getafe Norte),488,0,,8__488____1_-_IT_1,0
8__488___,102_8__488___,102_8__488___-8__488____2_17:49:00_2_-__24_8__488___,RÍO NERVIÓN-SAN NICASIO,RÍO NERVIÓN-SAN NICASIO,488 LEGANÉS (Barrio San Nicasio),488,1,,8__488____2_-_IT_1,0
8__488___,102_8__488___,102_8__488___-8__488____2_18:54:00_1_-__28_8__488___,AVENIDA RIGOBERTA MENCHÚ-ESTACIÓN LOS ESPARTALES,AV.RIGOBERTA MENCHÚ-EST.LOS ESPARTALES,488 GETAFE (Getafe Norte),488,0,,8__488____1_-_IT_1,0
8__488___,102_8__488___,102_8__488___-8__488____2_19:59:00_2_-__29_8__488___,RÍO NERVIÓN-SAN NICASIO,RÍO NERVIÓN-SAN NICASIO,488 LEGANÉS (Barrio San Nicasio),488,1,,8__488____2_-_IT_1,0
8__488___,102_8__488___,102_8__488___-8__488____2_21:04:00_1_-__33_8__488___,AVENIDA RIGOBERTA MENCHÚ-ESTACIÓN LOS ESPARTALES,AV.RIGOBERTA MENCHÚ-EST.LOS ESPARTALES,488 GETAFE (Getafe Norte),488,0,,8__488____1_-_IT_1,0
8__488___,102_8__488___,102_8__488___-8__488____2_21:54:00_2_-__33_8__488___,RÍO NERVIÓN-SAN NICASIO,RÍO NERVIÓN-SAN NICASIO,488 LEGANÉS (Barrio San Nicasio),488,1,,8__488____2_-_IT_1,0
8__488___,103_8__488___,103_8__488___-8__488____3_08:30:00_1_-__2_8__488___,AVENIDA RIGOBERTA MENCHÚ-ESTACIÓN LOS ESPARTALES,AV.RIGOBERTA MENCHÚ-EST.LOS ESPARTALES,488 GETAFE (Getafe Norte),488,0,,8__488____1_-_IT_1,0
8__488___,103_8__488___,103_8__488___-8__488____3_09:30:00_2_-__2_8__488___,RÍO NERVIÓN-SAN NICASIO,RÍO NERVIÓN-SAN NICASIO,488 LEGANÉS (Barrio San Nicasio),488,1,,8__488____2_-_IT_1,0
8__488___,103_8__488___,103_8__488___-8__488____3_10:30:00_1_-__6_8__488___,AVENIDA RIGOBERTA MENCHÚ-ESTACIÓN LOS ESPARTALES,AV.RIGOBERTA MENCHÚ-EST.LOS ESPARTALES,488 GETAFE (Getafe Norte),488,0,,8__488____1_-_IT_1,0
8__488___,103_8__488___,103_8__488___-8__488____3_11:30:00_2_-__6_8__488___,RÍO NERVIÓN-SAN NICASIO,RÍO NERVIÓN-SAN NICASIO,488 LEGANÉS (Barrio San Nicasio),488,1,,8__488____2_-_IT_1,0
8__488___,103_8__488___,103_8__488___-8__488____3_12:30:00_1_-__10_8__488___,AVENIDA RIGOBERTA MENCHÚ-ESTACIÓN LOS ESPARTALES,AV.RIGOBERTA MENCHÚ-EST.LOS ESPARTALES,488 GETAFE (Getafe Norte),488,0,,8__488____1_-_IT_1,0
8__488___,103_8__488___,103_8__488___-8__488____3_13:30:00_2_-__10_8__488___,RÍO NERVIÓN-SAN NICASIO,RÍO NERVIÓN-SAN NICASIO,488 LEGANÉS (Barrio San Nicasio),488,1,,8__488____2_-_IT_1,0
8__488___,103_8__488___,103_8__488___-8__488____2_06:38:00_1_-__3_8__488___,AVENIDA RIGOBERTA MENCHÚ-ESTACIÓN LOS ESPARTALES,AV.RIGOBERTA MENCHÚ-EST.LOS ESPARTALES,488 GETAFE (Getafe Norte),488,0,,8__488____1_-_IT_1,0
8__488___,103_8__488___,103_8__488___-8__488____2_07:29:00_2_-__3_8__488___,RÍO NERVIÓN-SAN NICASIO,RÍO NERVIÓN-SAN NICASIO,488 LEGANÉS (Barrio San Nicasio),488,1,,8__488____2_-_IT_1,0
8__488___,103_8__488___,103_8__488___-8__488____2_08:33:00_1_-__7_8__488___,AVENIDA RIGOBERTA MENCHÚ-ESTACIÓN LOS ESPARTALES,AV.RIGOBERTA MENCHÚ-EST.LOS ESPARTALES,488 GETAFE (Getafe Norte),488,0,,8__488____1_-_IT_1,0
8__488___,103_8__488___,103_8__488___-8__488____2_09:38:00_2_-__8_8__488___,RÍO NERVIÓN-SAN NICASIO,RÍO NERVIÓN-SAN NICASIO,488 LEGANÉS (Barrio San Nicasio),488,1,,8__488____2_-_IT_1,0
8__488___,103_8__488___,103_8__488___-8__488____2_10:43:00_1_-__11_8__488___,AVENIDA RIGOBERTA MENCHÚ-ESTACIÓN LOS ESPARTALES,AV.RIGOBERTA MENCHÚ-EST.LOS ESPARTALES,488 GETAFE (Getafe Norte),488,0,,8__488____1_-_IT_1,0
