num_expediente,fecha,hora,localizacion,cod_distrito,distrito,tipo_accidente,estado_meteorológico,tipo_vehiculo,tipo_persona,rango_edad,sexo,cod_lesividad,lesividad,coordenada_x_utm,coordenada_y_utm,positiva_alcohol,positiva_droga
2025S070301,2025-06-14,03:00:00,CALL. IBIZA / CALL. NARVAEZ,3,RETIRO,Alcance,Despejado,Turismo,Pasajero,De 25 a 29 años,Hombre,1,Atención en urgencias sin posterior ingreso,442605,4474393,false,false
2025S070301,2025-06-14,03:00:00,CALL. IBIZA / CALL. NARVAEZ,3,RETIRO,Alcance,Despejado,Turismo,Pasajero,De 25 a 29 años,Hombre,1,Atención en urgencias sin posterior ingreso,442605,4474393,false,false
2025S070301,2025-06-14,03:00:00,CALL. IBIZA / CALL. NARVAEZ,3,RETIRO,Alcance,Despejado,Turismo,Pasajero,De 25 a 29 años,Hombre,1,Atención en urgencias sin posterior ingreso,442605,4474393,false,false
2025S070301,2025-06-14,03:00:00,CALL. IBIZA / CALL. NARVAEZ,3,RETIRO,Alcance,Despejado,Turismo,Pasajero,De 30 a 34 años,Hombre,1,Atención en urgencias sin posterior ingreso,442605,4474393,false,false
2025S070345,2025-06-14,04:00:00,CALL. SEDANO,10,LATINA,Choque contra obstáculo fijo,Despejado,Furgoneta,Conductor,De 35 a 39 años,Hombre,14,Sin asistencia sanitaria,434237,4472287,true,false
2025S070345,2025-06-14,04:00:00,CALL. SEDANO,10,LATINA,Choque contra obstáculo fijo,Despejado,Turismo,Conductor,Desconocido,Desconocido,,Desconocido,434237,4472287,false,false
2025S070345,2025-06-14,04:00:00,CALL. SEDANO,10,LATINA,Choque contra obstáculo fijo,Despejado,Turismo,Conductor,Desconocido,Desconocido,,Desconocido,434237,4472287,false,false
2025S070345,2025-06-14,04:00:00,CALL. SEDANO,10,LATINA,Choque contra obstáculo fijo,Despejado,Turismo,Conductor,Desconocido,Desconocido,,Desconocido,434237,4472287,false,false
2025S070345,2025-06-14,04:00:00,CALL. SEDANO,10,LATINA,Choque contra obstáculo fijo,Despejado,Turismo,Conductor,Desconocido,Desconocido,,Desconocido,434237,4472287,false,false
2025S070374,2025-06-14,03:40:00,CALL. EL REAL DE SAN VICENTE / CALL. PERALES DEL RIO,18,VILLA DE VALLECAS,Choque contra obstáculo fijo,,Turismo,Conductor,De 18 a 20 años,Mujer,14,Sin asistencia sanitaria,446279,4468735,true,false
2025S070374,2025-06-14,03:40:00,CALL. EL REAL DE SAN VICENTE / CALL. PERALES DEL RIO,18,VILLA DE VALLECAS,Choque contra obstáculo fijo,,Turismo,Pasajero,De 15 a 17 años,Mujer,14,Sin asistencia sanitaria,446279,4468735,false,false
2025S070374,2025-06-14,03:40:00,CALL. EL REAL DE SAN VICENTE / CALL. PERALES DEL RIO,18,VILLA DE VALLECAS,Choque contra obstáculo fijo,,Turismo,Pasajero,De 15 a 17 años,Mujer,14,Sin asistencia sanitaria,446279,4468735,false,false
2025S070396,2025-06-14,05:05:00,CALL. MODESTO LAFUENTE / PASEO. GENERAL MARTINEZ CAMPOS,7,CHAMBERÍ,Colisión lateral,Despejado,Turismo,Conductor,De 25 a 29 años,Hombre,,Desconocido,440925,4476300,false,false
2025S070396,2025-06-14,05:05:00,CALL. MODESTO LAFUENTE / PASEO. GENERAL MARTINEZ CAMPOS,7,CHAMBERÍ,Colisión lateral,Despejado,Turismo,Conductor,De 30 a 34 años,Hombre,14,Sin asistencia sanitaria,440925,4476300,false,false
2025S070396,2025-06-14,05:05:00,CALL. MODESTO LAFUENTE / PASEO. GENERAL MARTINEZ CAMPOS,7,CHAMBERÍ,Colisión lateral,Despejado,Turismo,Conductor,De 50 a 54 años,Hombre,14,Sin asistencia sanitaria,440925,4476300,false,false
2025S070432,2025-06-14,06:55:00,AVDA. CIUDAD DE BARCELONA / AUTOV. M-30,3,RETIRO,Otro,Despejado,Furgoneta,Conductor,Más de 74 años,Hombre,,Desconocido,443211,4472251,false,false
2025S070432,2025-06-14,06:55:00,AVDA. CIUDAD DE BARCELONA / AUTOV. M-30,3,RETIRO,Otro,Despejado,Turismo,Conductor,De 35 a 39 años,Hombre,,Desconocido,443211,4472251,true,false
2025S070437,2025-06-14,08:20:00,GTA. MARQUES DE VADILLO,11,CARABANCHEL,Choque contra obstáculo fijo,Despejado,Ciclomotor,Conductor,De 55 a 59 años,Hombre,1,Atención en urgencias sin posterior ingreso,439218,4472172,false,false
2025S070445,2025-06-14,09:35:00,CALL. FUENTE CARRANTONA / AUTOV. M-23,14,MORATALAZ,Alcance,Despejado,Turismo,Conductor,De 50 a 54 años,Hombre,14,Sin asistencia sanitaria,446733,4473855,false,false
2025S070445,2025-06-14,09:35:00,CALL. FUENTE CARRANTONA / AUTOV. M-23,14,MORATALAZ,Alcance,Despejado,Turismo,Conductor,De 55 a 59 años,Mujer,14,Sin asistencia sanitaria,446733,4473855,false,false
2025S070445,2025-06-14,09:35:00,CALL. FUENTE CARRANTONA / AUTOV. M-23,14,MORATALAZ,Alcance,Despejado,Turismo,Pasajero,De 21 a 24 años,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,446733,4473855,false,false
2025S070465,2025-06-14,07:45:00,CALL. MANUEL MUÑOZ / CALL. MARCELO USERA,12,USERA,Colisión fronto-lateral,Despejado,Turismo,Conductor,De 30 a 34 años,Hombre,14,Sin asistencia sanitaria,440371,4470858,false,false
2025S070465,2025-06-14,07:45:00,CALL. MANUEL MUÑOZ / CALL. MARCELO USERA,12,USERA,Colisión fronto-lateral,Despejado,VMU eléctrico,Conductor,De 25 a 29 años,Hombre,14,Sin asistencia sanitaria,440371,4470858,true,false
2025S070468,2025-06-14,10:45:00,CALL. AMPARO USERA / CALL. NICOLAS SANCHEZ,12,USERA,Alcance,Despejado,Furgoneta,Conductor,Desconocido,Desconocido,,Desconocido,440031,4470950,false,false
2025S070468,2025-06-14,10:45:00,CALL. AMPARO USERA / CALL. NICOLAS SANCHEZ,12,USERA,Alcance,Despejado,Motocicleta hasta 125cc,Conductor,De 25 a 29 años,Hombre,,Desconocido,440031,4470950,false,false
2025S070469,2025-06-14,09:45:00,AVDA. ANDALUCIA,12,USERA,Colisión lateral,Despejado,Turismo,Conductor,De 25 a 29 años,Hombre,,Desconocido,441059,4468724,false,false
2025S070469,2025-06-14,09:45:00,AVDA. ANDALUCIA,12,USERA,Colisión lateral,Despejado,Turismo,Conductor,De 35 a 39 años,Mujer,,Desconocido,441059,4468724,false,false
2025S070470,2025-06-14,11:10:00,CALL. PINAR DE SAN JOSE / AVDA. PESETA,11,CARABANCHEL,Caída,Despejado,Ciclomotor,Conductor,De 35 a 39 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,435275,4468455,false,false
2025S070471,2025-06-14,10:30:00,AVDA. ENTREVIAS / RONDA. SUR,13,PUENTE DE VALLECAS,Choque contra obstáculo fijo,Despejado,Turismo,Conductor,De 50 a 54 años,Hombre,14,Sin asistencia sanitaria,443987,4469753,false,false
2025S070472,2025-06-14,10:05:00,AVDA. RAFAEL ALBERTI,13,PUENTE DE VALLECAS,Atropello a persona,Despejado,Motocicleta hasta 125cc,Conductor,De 55 a 59 años,Hombre,14,Sin asistencia sanitaria,445291,4470450,false,false
2025S070472,2025-06-14,10:05:00,AVDA. RAFAEL ALBERTI,13,PUENTE DE VALLECAS,Atropello a persona,Despejado,Motocicleta hasta 125cc,Peatón,De 35 a 39 años,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,445291,4470450,false,false
2025S070473,2025-06-14,09:50:00,AVDA. LOGROÑO / C/ PLAYA DE RIAZOR,21,BARAJAS,Alcance,Despejado,Turismo,Conductor,De 25 a 29 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,450642,4480763,false,false
2025S070473,2025-06-14,09:50:00,AVDA. LOGROÑO / C/ PLAYA DE RIAZOR,21,BARAJAS,Alcance,Despejado,Turismo,Conductor,De 60 a 64 años,Hombre,14,Sin asistencia sanitaria,450642,4480763,false,false
2025S070474,2025-06-14,10:00:00,CALL. MONASTERIO DE LAS BATUECAS,8,FUENCARRAL-EL PARDO,Colisión fronto-lateral,Despejado,Turismo,Conductor,De 50 a 54 años,Mujer,14,Sin asistencia sanitaria,440313,4484150,false,false
2025S070474,2025-06-14,10:00:00,CALL. MONASTERIO DE LAS BATUECAS,8,FUENCARRAL-EL PARDO,Colisión fronto-lateral,Despejado,Turismo,Conductor,De 55 a 59 años,Hombre,14,Sin asistencia sanitaria,440313,4484150,false,false
2025S070474,2025-06-14,10:00:00,CALL. MONASTERIO DE LAS BATUECAS,8,FUENCARRAL-EL PARDO,Colisión fronto-lateral,Despejado,Turismo,Pasajero,De 18 a 20 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,440313,4484150,false,false
2025S070474,2025-06-14,10:00:00,CALL. MONASTERIO DE LAS BATUECAS,8,FUENCARRAL-EL PARDO,Colisión fronto-lateral,Despejado,Turismo,Pasajero,De 6 a 9 años,Hombre,14,Sin asistencia sanitaria,440313,4484150,false,false
2025S070475,2025-06-14,11:50:00,CALL. MELENDEZ VALDES,7,CHAMBERÍ,Colisión lateral,Despejado,Todo terreno,Conductor,Desconocido,Desconocido,,Desconocido,439804,4476047,false,false
2025S070475,2025-06-14,11:50:00,CALL. MELENDEZ VALDES,7,CHAMBERÍ,Colisión lateral,Despejado,Turismo,Conductor,Desconocido,Desconocido,,Desconocido,439804,4476047,false,false
2025S070476,2025-06-14,11:50:00,PASEO. EXTREMADURA,10,LATINA,Alcance,Despejado,Motocicleta hasta 125cc,Conductor,De 25 a 29 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,435857,4472838,false,false
2025S070476,2025-06-14,11:50:00,PASEO. EXTREMADURA,10,LATINA,Alcance,Despejado,Turismo,Conductor,De 70 a 74 años,Hombre,14,Sin asistencia sanitaria,435857,4472838,false,false
2025S070477,2025-06-14,12:35:00,AVDA. CIUDAD DE BARCELONA,3,RETIRO,Colisión fronto-lateral,Despejado,Motocicleta hasta 125cc,Conductor,De 50 a 54 años,Hombre,2,Ingreso inferior o igual a 24 horas,443027,4472315,false,false
2025S070477,2025-06-14,12:35:00,AVDA. CIUDAD DE BARCELONA,3,RETIRO,Colisión fronto-lateral,Despejado,Turismo,Conductor,De 35 a 39 años,Hombre,14,Sin asistencia sanitaria,443027,4472315,false,false
2025S070478,2025-06-14,12:05:00,BULEV. JOSE PRAT / AVDA. DEMOCRACIA,19,VICÁLVARO,Alcance,Despejado,Turismo,Conductor,De 40 a 44 años,Hombre,14,Sin asistencia sanitaria,447647,4471978,false,false
2025S070478,2025-06-14,12:05:00,BULEV. JOSE PRAT / AVDA. DEMOCRACIA,19,VICÁLVARO,Alcance,Despejado,Turismo,Conductor,De 55 a 59 años,Hombre,14,Sin asistencia sanitaria,447647,4471978,false,false
2025S070478,2025-06-14,12:05:00,BULEV. JOSE PRAT / AVDA. DEMOCRACIA,19,VICÁLVARO,Alcance,Despejado,Turismo,Pasajero,De 18 a 20 años,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,447647,4471978,false,false
2025S070478,2025-06-14,12:05:00,BULEV. JOSE PRAT / AVDA. DEMOCRACIA,19,VICÁLVARO,Alcance,Despejado,Turismo,Pasajero,De 30 a 34 años,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,447647,4471978,false,false
2025S070478,2025-06-14,12:05:00,BULEV. JOSE PRAT / AVDA. DEMOCRACIA,19,VICÁLVARO,Alcance,Despejado,Turismo,Pasajero,De 6 a 9 años,Hombre,14,Sin asistencia sanitaria,447647,4471978,false,false
2025S070479,2025-06-14,09:53:00,PASEO. EXTREMADURA,10,LATINA,Colisión fronto-lateral,Despejado,Tractocamión,Conductor,De 40 a 44 años,Hombre,14,Sin asistencia sanitaria,435779,4472796,false,false
2025S070479,2025-06-14,09:53:00,PASEO. EXTREMADURA,10,LATINA,Colisión fronto-lateral,Despejado,Turismo,Conductor,De 60 a 64 años,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,435779,4472796,false,false
2025S070482,2025-06-14,12:20:00,PASEO. CASTELLANA,6,TETUÁN,Alcance,Despejado,Furgoneta,Conductor,De 50 a 54 años,Hombre,14,Sin asistencia sanitaria,441348,4477580,false,false
2025S070482,2025-06-14,12:20:00,PASEO. CASTELLANA,6,TETUÁN,Alcance,Despejado,Motocicleta > 125cc,Conductor,De 65 a 69 años,Hombre,14,Sin asistencia sanitaria,441348,4477580,false,false
2025S070482,2025-06-14,12:20:00,PASEO. CASTELLANA,6,TETUÁN,Alcance,Despejado,Motocicleta > 125cc,Pasajero,De 70 a 74 años,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,441348,4477580,false,false
2025S070483,2025-06-14,13:35:00,CUSTA. SAN VICENTE / CUSTA. SAN VICENTE,1,CENTRO,Colisión fronto-lateral,,Turismo,Conductor,De 30 a 34 años,Mujer,,Desconocido,439502,4474828,false,false
2025S070483,2025-06-14,13:35:00,CUSTA. SAN VICENTE / CUSTA. SAN VICENTE,1,CENTRO,Colisión fronto-lateral,,Turismo,Conductor,De 40 a 44 años,Mujer,,Desconocido,439502,4474828,false,false
2025S070484,2025-06-14,13:00:00,CALL. CARLOS SOLE,13,PUENTE DE VALLECAS,Colisión fronto-lateral,Despejado,Turismo,Conductor,De 30 a 34 años,Hombre,14,Sin asistencia sanitaria,444992,4471464,false,false
2025S070484,2025-06-14,13:00:00,CALL. CARLOS SOLE,13,PUENTE DE VALLECAS,Colisión fronto-lateral,Despejado,Turismo,Conductor,De 35 a 39 años,Hombre,14,Sin asistencia sanitaria,444992,4471464,false,false
2025S070484,2025-06-14,13:00:00,CALL. CARLOS SOLE,13,PUENTE DE VALLECAS,Colisión fronto-lateral,Despejado,Turismo,Pasajero,De 40 a 44 años,Hombre,,Desconocido,444992,4471464,false,false
2025S070485,2025-06-14,13:15:00,AVDA. PABLO IGLESIAS / AVDA. REINA VICTORIA,6,TETUÁN,Alcance,Despejado,Turismo,Conductor,De 21 a 24 años,Hombre,,Desconocido,439933,4477638,false,false
2025S070485,2025-06-14,13:15:00,AVDA. PABLO IGLESIAS / AVDA. REINA VICTORIA,6,TETUÁN,Alcance,Despejado,Turismo,Conductor,De 25 a 29 años,Hombre,,Desconocido,439933,4477638,false,false
2025S070486,2025-06-14,13:30:00,PASEO INFANTA ISABEL N1,3,RETIRO,Colisión lateral,Despejado,Camión rígido,Conductor,De 45 a 49 años,Hombre,,Desconocido,441379,4473324,false,false
2025S070486,2025-06-14,13:30:00,PASEO INFANTA ISABEL N1,3,RETIRO,Colisión lateral,Despejado,Turismo,Conductor,De 35 a 39 años,Mujer,,Desconocido,441379,4473324,false,false
2025S070487,2025-06-14,14:25:00,CALL. HERMOSILLA,4,SALAMANCA,Choque contra obstáculo fijo,Despejado,Turismo,Conductor,Desconocido,Desconocido,,Desconocido,442234,4475290,false,false
2025S070488,2025-06-14,13:45:00,CALL. FERNANDO POO / CALL. DIVINO VALLES,2,ARGANZUELA,Atropello a persona,Despejado,Bicicleta,Conductor,De 30 a 34 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,440604,4472005,false,false
2025S070488,2025-06-14,13:45:00,CALL. FERNANDO POO / CALL. DIVINO VALLES,2,ARGANZUELA,Atropello a persona,Despejado,Bicicleta,Peatón,De 70 a 74 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,440604,4472005,false,false
2025S070490,2025-06-14,15:30:00,CALL. VALLE DE MENA / CALL. BUITRAGO DEL LOZOYA,8,FUENCARRAL-EL PARDO,Colisión fronto-lateral,Despejado,Turismo,Conductor,De 21 a 24 años,Mujer,14,Sin asistencia sanitaria,439183,4480238,false,false
2025S070490,2025-06-14,15:30:00,CALL. VALLE DE MENA / CALL. BUITRAGO DEL LOZOYA,8,FUENCARRAL-EL PARDO,Colisión fronto-lateral,Despejado,Turismo,Conductor,De 50 a 54 años,Hombre,14,Sin asistencia sanitaria,439183,4480238,false,false
2025S070491,2025-06-14,14:00:00,CALL. EL ESCORIAL,1,CENTRO,Caída,Despejado,Bicicleta,Conductor,De 15 a 17 años,Hombre,1,Atención en urgencias sin posterior ingreso,440381,4475028,false,false
2025S070493,2025-06-14,16:40:00,PLAZA. EMPERADOR CARLOS V,1,CENTRO,Colisión frontal,Despejado,Autobús,Conductor,De 45 a 49 años,Hombre,,Desconocido,441246,4473368,false,false
2025S070493,2025-06-14,16:40:00,PLAZA. EMPERADOR CARLOS V,1,CENTRO,Colisión frontal,Despejado,Turismo,Conductor,De 25 a 29 años,Hombre,,Desconocido,441246,4473368,false,false
2025S070494,2025-06-14,15:40:00,CALL. RAFAEL VILLA / CALL. WALMAN,9,MONCLOA-ARAVACA,Colisión fronto-lateral,Despejado,Furgoneta,Conductor,De 45 a 49 años,Hombre,14,Sin asistencia sanitaria,430095,4480405,false,false
2025S070494,2025-06-14,15:40:00,CALL. RAFAEL VILLA / CALL. WALMAN,9,MONCLOA-ARAVACA,Colisión fronto-lateral,Despejado,Turismo,Conductor,De 55 a 59 años,Hombre,14,Sin asistencia sanitaria,430095,4480405,false,false
2025S070494,2025-06-14,15:40:00,CALL. RAFAEL VILLA / CALL. WALMAN,9,MONCLOA-ARAVACA,Colisión fronto-lateral,Despejado,Turismo,Pasajero,De 50 a 54 años,Mujer,2,Ingreso inferior o igual a 24 horas,430095,4480405,false,false
2025S070496,2025-06-14,17:50:00,PASEO. CASTELLANA,4,SALAMANCA,Alcance,Despejado,Turismo,Conductor,De 40 a 44 años,Hombre,14,Sin asistencia sanitaria,441555,4475617,false,false
2025S070496,2025-06-14,17:50:00,PASEO. CASTELLANA,4,SALAMANCA,Alcance,Despejado,Turismo,Conductor,De 60 a 64 años,Mujer,,Desconocido,441555,4475617,false,false
2025S070496,2025-06-14,17:50:00,PASEO. CASTELLANA,4,SALAMANCA,Alcance,Despejado,Turismo,Pasajero,De 50 a 54 años,Mujer,,Desconocido,441555,4475617,false,false
2025S070497,2025-06-14,16:50:00,CALL. BOLIVAR,2,ARGANZUELA,Colisión lateral,,Turismo,Conductor,De 25 a 29 años,Mujer,14,Sin asistencia sanitaria,441325,4471537,false,false
2025S070497,2025-06-14,16:50:00,CALL. BOLIVAR,2,ARGANZUELA,Colisión lateral,,Turismo,Conductor,De 45 a 49 años,Hombre,14,Sin asistencia sanitaria,441325,4471537,false,false
2025S070498,2025-06-14,17:38:00,AUTOV. M-30,9,MONCLOA-ARAVACA,Colisión fronto-lateral,Despejado,Furgoneta,Conductor,De 45 a 49 años,Hombre,,Desconocido,437813,4475302,false,false
2025S070498,2025-06-14,17:38:00,AUTOV. M-30,9,MONCLOA-ARAVACA,Colisión fronto-lateral,Despejado,Turismo,Conductor,De 25 a 29 años,Hombre,,Desconocido,437813,4475302,false,false
2025S070500,2025-06-14,17:45:00,CALL. DESENGAÑO,1,CENTRO,Colisión lateral,Despejado,Furgoneta,Conductor,De 21 a 24 años,Hombre,,Desconocido,440237,4474733,false,false
2025S070500,2025-06-14,17:45:00,CALL. DESENGAÑO,1,CENTRO,Colisión lateral,Despejado,Turismo,Conductor,Desconocido,Desconocido,,Desconocido,440237,4474733,false,false
2025S070501,2025-06-14,18:30:00,AVDA. POBLADOS / PQUE. EUGENIA DE MONTIJO,11,CARABANCHEL,Alcance,Despejado,Turismo,Conductor,De 55 a 59 años,Mujer,,Desconocido,435855,4469974,false,false
2025S070501,2025-06-14,18:30:00,AVDA. POBLADOS / PQUE. EUGENIA DE MONTIJO,11,CARABANCHEL,Alcance,Despejado,Turismo,Conductor,Más de 74 años,Hombre,,Desconocido,435855,4469974,false,false
2025S070501,2025-06-14,18:30:00,AVDA. POBLADOS / PQUE. EUGENIA DE MONTIJO,11,CARABANCHEL,Alcance,Despejado,Turismo,Pasajero,De 21 a 24 años,Hombre,,Desconocido,435855,4469974,false,false
2025S070501,2025-06-14,18:30:00,AVDA. POBLADOS / PQUE. EUGENIA DE MONTIJO,11,CARABANCHEL,Alcance,Despejado,Turismo,Pasajero,De 70 a 74 años,Mujer,,Desconocido,435855,4469974,false,false
2025S070502,2025-06-14,18:20:00,AVDA. ALEJANDRO DE LA SOTA / AUTOV. M-11,21,BARAJAS,Caída,Despejado,Motocicleta > 125cc,Conductor,De 21 a 24 años,Hombre,,Desconocido,447518,4480382,false,false
2025S070503,2025-06-14,16:50:00,AVDA. CARDENAL HERRERA ORIA,8,FUENCARRAL-EL PARDO,Choque contra obstáculo fijo,Despejado,Turismo,Conductor,Más de 74 años,Hombre,2,Ingreso inferior o igual a 24 horas,440523,4482265,false,false
2025S070503,2025-06-14,16:50:00,AVDA. CARDENAL HERRERA ORIA,8,FUENCARRAL-EL PARDO,Choque contra obstáculo fijo,Despejado,Turismo,Pasajero,De 70 a 74 años,Mujer,2,Ingreso inferior o igual a 24 horas,440523,4482265,false,false
2025S070505,2025-06-14,19:10:00,CALL. ALCALA / CALL. PRINCIPE DE VERGARA,4,SALAMANCA,Caída,Despejado,Motocicleta hasta 125cc,Conductor,De 35 a 39 años,Hombre,14,Sin asistencia sanitaria,442300,4474904,false,false
2025S070505,2025-06-14,19:10:00,CALL. ALCALA / CALL. PRINCIPE DE VERGARA,4,SALAMANCA,Caída,Despejado,Motocicleta hasta 125cc,Pasajero,De 30 a 34 años,Mujer,6,Asistencia sanitaria inmediata en centro de salud o mutua,442300,4474904,false,false
2025S070505,2025-06-14,19:10:00,CALL. ALCALA / CALL. PRINCIPE DE VERGARA,4,SALAMANCA,Caída,Despejado,Turismo,Conductor,De 55 a 59 años,Hombre,14,Sin asistencia sanitaria,442300,4474904,false,false
2025S070505,2025-06-14,19:10:00,CALL. ALCALA / CALL. PRINCIPE DE VERGARA,4,SALAMANCA,Caída,Despejado,Turismo,Pasajero,De 35 a 39 años,Mujer,14,Sin asistencia sanitaria,442300,4474904,false,false
2025S070506,2025-06-14,19:50:00,CALL. PALOS DE LA FRONTERA / PASEO. SANTA MARIA DE LA CABEZA,2,ARGANZUELA,Alcance,Despejado,Motocicleta hasta 125cc,Conductor,De 40 a 44 años,Mujer,,Desconocido,440828,4472748,false,false
2025S070506,2025-06-14,19:50:00,CALL. PALOS DE LA FRONTERA / PASEO. SANTA MARIA DE LA CABEZA,2,ARGANZUELA,Alcance,Despejado,Turismo,Conductor,De 40 a 44 años,Hombre,,Desconocido,440828,4472748,false,false
2025S070508,2025-06-14,20:00:00,CALL. PINOS BAJA / CALL. PINOS ALTA,6,TETUÁN,Choque contra obstáculo fijo,Despejado,Motocicleta hasta 125cc,Conductor,Desconocido,Desconocido,,Desconocido,440592,4480209,false,false
2025S070508,2025-06-14,20:00:00,CALL. PINOS BAJA / CALL. PINOS ALTA,6,TETUÁN,Choque contra obstáculo fijo,Despejado,Turismo,Conductor,De 40 a 44 años,Hombre,,Desconocido,440592,4480209,false,false
2025S070509,2025-06-14,20:00:00,CALL. ALFONSO XII,3,RETIRO,Colisión fronto-lateral,Despejado,Cuadriciclo no ligero,Conductor,De 60 a 64 años,Hombre,2,Ingreso inferior o igual a 24 horas,441567,4473236,false,false
2025S070509,2025-06-14,20:00:00,CALL. ALFONSO XII,3,RETIRO,Colisión fronto-lateral,Despejado,Turismo,Conductor,De 55 a 59 años,Hombre,14,Sin asistencia sanitaria,441567,4473236,false,false
2025S070509,2025-06-14,20:00:00,CALL. ALFONSO XII,3,RETIRO,Colisión fronto-lateral,Despejado,Turismo,Pasajero,De 21 a 24 años,Hombre,14,Sin asistencia sanitaria,441567,4473236,false,false
2025S070510,2025-06-14,20:00:00,CALL. MINERVA,19,VICÁLVARO,Choque contra obstáculo fijo,,Turismo,Conductor,Desconocido,Desconocido,,Desconocido,448556,4471944,false,false
2025S070510,2025-06-14,20:00:00,CALL. MINERVA,19,VICÁLVARO,Choque contra obstáculo fijo,,Turismo,Conductor,Desconocido,Desconocido,,Desconocido,448556,4471944,false,false
2025S070512,2025-06-14,20:10:00,CALL. HIGUERAS,10,LATINA,Alcance,Despejado,Turismo,Conductor,De 40 a 44 años,Mujer,14,Sin asistencia sanitaria,436974,4473257,false,false
2025S070512,2025-06-14,20:10:00,CALL. HIGUERAS,10,LATINA,Alcance,Despejado,Turismo,Conductor,De 55 a 59 años,Hombre,14,Sin asistencia sanitaria,436974,4473257,false,false
2025S070512,2025-06-14,20:10:00,CALL. HIGUERAS,10,LATINA,Alcance,Despejado,Turismo,Peatón,De 40 a 44 años,Mujer,1,Atención en urgencias sin posterior ingreso,436974,4473257,false,false
2025S070513,2025-06-14,15:05:00,CALL. VALCARLOS / PASEO. SAN MILLAN DE LA COGOLLA,8,FUENCARRAL-EL PARDO,Caída,Despejado,Motocicleta > 125cc,Conductor,De 40 a 44 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,443466,4483770,false,false
2025S070513,2025-06-14,15:05:00,CALL. VALCARLOS / PASEO. SAN MILLAN DE LA COGOLLA,8,FUENCARRAL-EL PARDO,Caída,Despejado,Turismo,Conductor,Desconocido,Desconocido,,Desconocido,443466,4483770,false,false
2025S070517,2025-06-14,20:40:00,CALL. RAIMUNDO FERNANDEZ VILLAVERDE,7,CHAMBERÍ,Atropello a persona,Despejado,Turismo,Conductor,De 45 a 49 años,Hombre,14,Sin asistencia sanitaria,440750,4477528,false,true
2025S070517,2025-06-14,20:40:00,CALL. RAIMUNDO FERNANDEZ VILLAVERDE,7,CHAMBERÍ,Atropello a persona,Despejado,Turismo,Peatón,De 50 a 54 años,Mujer,14,Sin asistencia sanitaria,440750,4477528,false,false
2025S070517,2025-06-14,20:40:00,CALL. RAIMUNDO FERNANDEZ VILLAVERDE,7,CHAMBERÍ,Atropello a persona,Despejado,Turismo,Peatón,De 6 a 9 años,Hombre,3,Ingreso superior a 24 horas,440750,4477528,false,false
2025S070518,2025-06-14,21:30:00,CALL. SEGOVIA,1,CENTRO,Colisión lateral,Despejado,Furgoneta,Conductor,De 60 a 64 años,Hombre,14,Sin asistencia sanitaria,439474,4473943,false,false
2025S070518,2025-06-14,21:30:00,CALL. SEGOVIA,1,CENTRO,Colisión lateral,Despejado,Motocicleta > 125cc,Conductor,De 50 a 54 años,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,439474,4473943,false,false
2025S070519,2025-06-14,20:20:00,CALL. VALLE DE MENA / CALL. VALDESANGIL,9,MONCLOA-ARAVACA,Colisión fronto-lateral,Despejado,Turismo,Conductor,De 40 a 44 años,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,439182,4480217,false,false
2025S070519,2025-06-14,20:20:00,CALL. VALLE DE MENA / CALL. VALDESANGIL,9,MONCLOA-ARAVACA,Colisión fronto-lateral,Despejado,Turismo,Conductor,De 70 a 74 años,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,439182,4480217,false,false
2025S070523,2025-06-14,21:45:00,INTER. AVENIDA DE AMERICA / CALL. JOAQUIN COSTA,5,CHAMARTÍN,Colisión fronto-lateral,Despejado,Turismo,Conductor,De 35 a 39 años,Hombre,,Desconocido,442596,4476568,false,false
2025S070523,2025-06-14,21:45:00,INTER. AVENIDA DE AMERICA / CALL. JOAQUIN COSTA,5,CHAMARTÍN,Colisión fronto-lateral,Despejado,Turismo,Conductor,De 50 a 54 años,Mujer,,Desconocido,442596,4476568,false,false
2025S070523,2025-06-14,21:45:00,INTER. AVENIDA DE AMERICA / CALL. JOAQUIN COSTA,5,CHAMARTÍN,Colisión fronto-lateral,Despejado,Turismo,Pasajero,De 21 a 24 años,Hombre,,Desconocido,442596,4476568,false,false
2025S070523,2025-06-14,21:45:00,INTER. AVENIDA DE AMERICA / CALL. JOAQUIN COSTA,5,CHAMARTÍN,Colisión fronto-lateral,Despejado,Turismo,Pasajero,De 30 a 34 años,Hombre,,Desconocido,442596,4476568,false,false
