fecha,hora,identificador,peatones,Número_distrito,distrito,direccion,observaciones_direccion,latitude,longitude
2024-03-20,10:00:00,PERM_PEA24_PM01,2019,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-20,11:00:00,PERM_PEA24_PM01,1779,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-20,12:00:00,PERM_PEA24_PM01,1714,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-20,13:00:00,PERM_PEA24_PM01,1758,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-20,14:00:00,PERM_PEA24_PM01,1124,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-20,15:00:00,PERM_PEA24_PM01,1047,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-20,16:00:00,PERM_PEA24_PM01,1305,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-20,17:00:00,PERM_PEA24_PM01,2197,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-20,18:00:00,PERM_PEA24_PM01,2455,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-20,19:00:00,PERM_PEA24_PM01,2157,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-20,20:00:00,PERM_PEA24_PM01,1297,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-20,21:00:00,PERM_PEA24_PM01,505,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-20,22:00:00,PERM_PEA24_PM01,137,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-21,23:00:00,PERM_PEA24_PM01,130,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-21,00:00:00,PERM_PEA24_PM01,81,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-21,01:00:00,PERM_PEA24_PM01,18,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-21,02:00:00,PERM_PEA24_PM01,23,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-21,03:00:00,PERM_PEA24_PM01,6,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-21,04:00:00,PERM_PEA24_PM01,6,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-21,05:00:00,PERM_PEA24_PM01,89,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-21,06:00:00,PERM_PEA24_PM01,205,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-21,07:00:00,PERM_PEA24_PM01,431,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-21,08:00:00,PERM_PEA24_PM01,845,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-21,09:00:00,PERM_PEA24_PM01,1223,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-21,10:00:00,PERM_PEA24_PM01,1997,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-21,11:00:00,PERM_PEA24_PM01,1777,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-21,12:00:00,PERM_PEA24_PM01,1781,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-21,13:00:00,PERM_PEA24_PM01,1745,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-21,14:00:00,PERM_PEA24_PM01,1148,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-21,15:00:00,PERM_PEA24_PM01,1090,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-21,16:00:00,PERM_PEA24_PM01,1296,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-21,17:00:00,PERM_PEA24_PM01,2139,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-21,18:00:00,PERM_PEA24_PM01,2436,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-21,19:00:00,PERM_PEA24_PM01,2159,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-21,20:00:00,PERM_PEA24_PM01,1281,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-21,21:00:00,PERM_PEA24_PM01,530,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-21,22:00:00,PERM_PEA24_PM01,175,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-22,23:00:00,PERM_PEA24_PM01,149,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-22,00:00:00,PERM_PEA24_PM01,76,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-22,01:00:00,PERM_PEA24_PM01,18,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-22,02:00:00,PERM_PEA24_PM01,27,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-22,03:00:00,PERM_PEA24_PM01,23,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-22,04:00:00,PERM_PEA24_PM01,12,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-22,05:00:00,PERM_PEA24_PM01,64,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-22,06:00:00,PERM_PEA24_PM01,180,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-22,07:00:00,PERM_PEA24_PM01,464,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-22,08:00:00,PERM_PEA24_PM01,845,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-22,09:00:00,PERM_PEA24_PM01,1223,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-22,10:00:00,PERM_PEA24_PM01,2020,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-22,11:00:00,PERM_PEA24_PM01,1800,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-22,12:00:00,PERM_PEA24_PM01,1749,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-22,13:00:00,PERM_PEA24_PM01,1751,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-22,14:00:00,PERM_PEA24_PM01,1177,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-22,15:00:00,PERM_PEA24_PM01,1057,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-22,16:00:00,PERM_PEA24_PM01,1287,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-22,17:00:00,PERM_PEA24_PM01,2134,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-22,18:00:00,PERM_PEA24_PM01,2454,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-22,19:00:00,PERM_PEA24_PM01,2178,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-22,20:00:00,PERM_PEA24_PM01,1301,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-22,21:00:00,PERM_PEA24_PM01,537,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-22,22:00:00,PERM_PEA24_PM01,152,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-23,23:00:00,PERM_PEA24_PM01,121,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-23,00:00:00,PERM_PEA24_PM01,39,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-23,01:00:00,PERM_PEA24_PM01,39,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-23,02:00:00,PERM_PEA24_PM01,19,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-23,03:00:00,PERM_PEA24_PM01,1,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-23,04:00:00,PERM_PEA24_PM01,15,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-23,05:00:00,PERM_PEA24_PM01,73,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-23,06:00:00,PERM_PEA24_PM01,166,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-23,07:00:00,PERM_PEA24_PM01,482,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-23,08:00:00,PERM_PEA24_PM01,860,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-23,09:00:00,PERM_PEA24_PM01,1191,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-23,10:00:00,PERM_PEA24_PM01,1990,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-23,11:00:00,PERM_PEA24_PM01,1795,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-23,12:00:00,PERM_PEA24_PM01,1731,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-23,13:00:00,PERM_PEA24_PM01,1751,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-23,14:00:00,PERM_PEA24_PM01,1135,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-23,15:00:00,PERM_PEA24_PM01,1037,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-23,16:00:00,PERM_PEA24_PM01,1322,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-23,17:00:00,PERM_PEA24_PM01,2151,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-23,18:00:00,PERM_PEA24_PM01,2413,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-23,19:00:00,PERM_PEA24_PM01,2154,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-23,20:00:00,PERM_PEA24_PM01,1283,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-23,21:00:00,PERM_PEA24_PM01,545,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-23,22:00:00,PERM_PEA24_PM01,190,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-24,23:00:00,PERM_PEA24_PM01,138,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-24,00:00:00,PERM_PEA24_PM01,184,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-24,01:00:00,PERM_PEA24_PM01,66,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-24,02:00:00,PERM_PEA24_PM01,37,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-24,03:00:00,PERM_PEA24_PM01,22,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-24,04:00:00,PERM_PEA24_PM01,18,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-24,05:00:00,PERM_PEA24_PM01,48,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-24,06:00:00,PERM_PEA24_PM01,44,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-24,07:00:00,PERM_PEA24_PM01,122,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-24,08:00:00,PERM_PEA24_PM01,299,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-24,09:00:00,PERM_PEA24_PM01,727,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-24,10:00:00,PERM_PEA24_PM01,1534,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-24,11:00:00,PERM_PEA24_PM01,1801,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-24,12:00:00,PERM_PEA24_PM01,1594,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-24,13:00:00,PERM_PEA24_PM01,1865,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-24,14:00:00,PERM_PEA24_PM01,1283,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-24,15:00:00,PERM_PEA24_PM01,936,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-24,16:00:00,PERM_PEA24_PM01,962,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-24,17:00:00,PERM_PEA24_PM01,1395,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-24,18:00:00,PERM_PEA24_PM01,1533,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-24,19:00:00,PERM_PEA24_PM01,1284,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-24,20:00:00,PERM_PEA24_PM01,845,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-24,21:00:00,PERM_PEA24_PM01,338,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-24,22:00:00,PERM_PEA24_PM01,213,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-25,23:00:00,PERM_PEA24_PM01,69,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-25,00:00:00,PERM_PEA24_PM01,78,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-25,01:00:00,PERM_PEA24_PM01,69,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-25,02:00:00,PERM_PEA24_PM01,63,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-25,03:00:00,PERM_PEA24_PM01,30,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-25,04:00:00,PERM_PEA24_PM01,25,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-25,05:00:00,PERM_PEA24_PM01,54,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-25,06:00:00,PERM_PEA24_PM01,157,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-25,07:00:00,PERM_PEA24_PM01,338,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-25,08:00:00,PERM_PEA24_PM01,571,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-25,09:00:00,PERM_PEA24_PM01,1055,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-25,10:00:00,PERM_PEA24_PM01,1752,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-25,11:00:00,PERM_PEA24_PM01,1481,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-25,12:00:00,PERM_PEA24_PM01,1774,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-25,13:00:00,PERM_PEA24_PM01,1865,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-25,14:00:00,PERM_PEA24_PM01,1177,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-25,15:00:00,PERM_PEA24_PM01,1009,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-25,16:00:00,PERM_PEA24_PM01,1263,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-25,17:00:00,PERM_PEA24_PM01,1773,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-25,18:00:00,PERM_PEA24_PM01,1801,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-25,19:00:00,PERM_PEA24_PM01,1743,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-25,20:00:00,PERM_PEA24_PM01,1039,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-25,21:00:00,PERM_PEA24_PM01,415,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-25,22:00:00,PERM_PEA24_PM01,207,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-26,23:00:00,PERM_PEA24_PM01,113,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-26,00:00:00,PERM_PEA24_PM01,68,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-26,01:00:00,PERM_PEA24_PM01,32,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-26,02:00:00,PERM_PEA24_PM01,27,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-26,03:00:00,PERM_PEA24_PM01,26,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-26,04:00:00,PERM_PEA24_PM01,10,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-26,05:00:00,PERM_PEA24_PM01,63,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-26,06:00:00,PERM_PEA24_PM01,215,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-26,07:00:00,PERM_PEA24_PM01,461,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-26,08:00:00,PERM_PEA24_PM01,854,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-26,09:00:00,PERM_PEA24_PM01,1209,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-26,10:00:00,PERM_PEA24_PM01,2003,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-26,11:00:00,PERM_PEA24_PM01,1745,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-26,12:00:00,PERM_PEA24_PM01,1756,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-26,13:00:00,PERM_PEA24_PM01,1743,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-26,14:00:00,PERM_PEA24_PM01,1153,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-26,15:00:00,PERM_PEA24_PM01,1048,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-26,16:00:00,PERM_PEA24_PM01,1286,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-26,17:00:00,PERM_PEA24_PM01,2146,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-26,18:00:00,PERM_PEA24_PM01,2497,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-26,19:00:00,PERM_PEA24_PM01,2185,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-26,20:00:00,PERM_PEA24_PM01,1312,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-26,21:00:00,PERM_PEA24_PM01,515,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-26,22:00:00,PERM_PEA24_PM01,144,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-27,23:00:00,PERM_PEA24_PM01,131,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-27,00:00:00,PERM_PEA24_PM01,81,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-27,01:00:00,PERM_PEA24_PM01,39,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-27,02:00:00,PERM_PEA24_PM01,28,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-27,03:00:00,PERM_PEA24_PM01,18,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-27,04:00:00,PERM_PEA24_PM01,3,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-27,05:00:00,PERM_PEA24_PM01,57,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-27,06:00:00,PERM_PEA24_PM01,199,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-27,07:00:00,PERM_PEA24_PM01,482,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-27,08:00:00,PERM_PEA24_PM01,837,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-27,09:00:00,PERM_PEA24_PM01,1163,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-27,10:00:00,PERM_PEA24_PM01,2009,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-27,11:00:00,PERM_PEA24_PM01,1797,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-27,12:00:00,PERM_PEA24_PM01,1730,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-27,13:00:00,PERM_PEA24_PM01,1757,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-27,14:00:00,PERM_PEA24_PM01,1128,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-27,15:00:00,PERM_PEA24_PM01,1049,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-27,16:00:00,PERM_PEA24_PM01,1302,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-27,17:00:00,PERM_PEA24_PM01,2105,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-27,18:00:00,PERM_PEA24_PM01,2445,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-27,19:00:00,PERM_PEA24_PM01,2177,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-27,20:00:00,PERM_PEA24_PM01,1257,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-27,21:00:00,PERM_PEA24_PM01,557,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-27,22:00:00,PERM_PEA24_PM01,153,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-28,23:00:00,PERM_PEA24_PM01,150,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-28,00:00:00,PERM_PEA24_PM01,103,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-28,01:00:00,PERM_PEA24_PM01,59,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-28,02:00:00,PERM_PEA24_PM01,27,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-28,03:00:00,PERM_PEA24_PM01,19,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-28,04:00:00,PERM_PEA24_PM01,4,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-28,05:00:00,PERM_PEA24_PM01,51,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-28,06:00:00,PERM_PEA24_PM01,122,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-28,07:00:00,PERM_PEA24_PM01,316,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-28,08:00:00,PERM_PEA24_PM01,583,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-28,09:00:00,PERM_PEA24_PM01,1044,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-28,10:00:00,PERM_PEA24_PM01,1731,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-28,11:00:00,PERM_PEA24_PM01,1508,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-28,12:00:00,PERM_PEA24_PM01,1768,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-28,13:00:00,PERM_PEA24_PM01,1904,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-28,14:00:00,PERM_PEA24_PM01,1192,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-28,15:00:00,PERM_PEA24_PM01,1022,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-28,16:00:00,PERM_PEA24_PM01,1236,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-28,17:00:00,PERM_PEA24_PM01,1824,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-28,18:00:00,PERM_PEA24_PM01,1776,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-28,19:00:00,PERM_PEA24_PM01,1648,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-28,20:00:00,PERM_PEA24_PM01,1027,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-28,21:00:00,PERM_PEA24_PM01,406,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-28,22:00:00,PERM_PEA24_PM01,251,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-29,23:00:00,PERM_PEA24_PM01,94,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-29,00:00:00,PERM_PEA24_PM01,97,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-29,01:00:00,PERM_PEA24_PM01,87,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-29,02:00:00,PERM_PEA24_PM01,26,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-29,03:00:00,PERM_PEA24_PM01,15,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-29,04:00:00,PERM_PEA24_PM01,13,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-29,05:00:00,PERM_PEA24_PM01,58,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-29,06:00:00,PERM_PEA24_PM01,97,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-29,07:00:00,PERM_PEA24_PM01,318,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-29,08:00:00,PERM_PEA24_PM01,615,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-29,09:00:00,PERM_PEA24_PM01,1026,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-29,10:00:00,PERM_PEA24_PM01,1751,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-29,11:00:00,PERM_PEA24_PM01,1526,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-29,12:00:00,PERM_PEA24_PM01,1752,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-29,13:00:00,PERM_PEA24_PM01,1849,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-29,14:00:00,PERM_PEA24_PM01,1187,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-29,15:00:00,PERM_PEA24_PM01,1035,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-29,16:00:00,PERM_PEA24_PM01,1211,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-29,17:00:00,PERM_PEA24_PM01,1813,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-29,18:00:00,PERM_PEA24_PM01,1782,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-29,19:00:00,PERM_PEA24_PM01,1714,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-29,20:00:00,PERM_PEA24_PM01,1030,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-29,21:00:00,PERM_PEA24_PM01,391,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-29,22:00:00,PERM_PEA24_PM01,190,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-30,23:00:00,PERM_PEA24_PM01,113,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-30,00:00:00,PERM_PEA24_PM01,84,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-30,01:00:00,PERM_PEA24_PM01,29,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-30,02:00:00,PERM_PEA24_PM01,32,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
2024-03-30,03:00:00,PERM_PEA24_PM01,5,10,Latina,C. La Laguna 26,Not specified,40.39,-3.742094
